lon,lat,corr,other1,name,east_vel,north_vel,east_sig,north_sig,flag,up_vel,up_sig,east_adjust,north_adjust,up_adjust
237.681,40.731,0,4,p349_PAN,-7.14,6.8,0.072,0.136,1,0,1,0,0,0
235.774,42.209,0,4,p362_PAN,1.919,10.245,0.125,0.08,1,0,1,0,0,0
235.946,42.86,0,4,p363_PAN,1.694,9.551,0.155,0.171,1,0,1,0,0,0
235.591,43.09,0,4,p364_PAN,5.83,12.153,0.066,0.086,1,0,1,0,0,0
235.747,43.396,0,4,p365_PAN,4.548,10.4,0.072,0.075,1,0,1,0,0,0
236.02,43.614,0,4,p366_PAN,3.875,9.401,0.103,0.097,1,0,1,0,0,0
235.938,44.585,0,4,p367_PAN,8.136,9.934,0.114,0.093,1,0,1,0,0,0
236.617,42.504,0,4,p368_PAN,-0.847,8.056,0.099,0.077,1,0,1,0,0,0
236.571,43.14,0,4,p369_PAN,0.56,7.796,0.086,0.092,1,0,1,0,0,0
237.344,42.191,0,4,p370_PAN,-2.181,6.797,0.09,0.075,1,0,1,0,0,0
236.942,43.363,0,4,p371_PAN,0.926,7.133,0.078,0.081,1,0,1,0,0,0
236.667,43.623,0,4,p373_PAN,1.855,7.555,0.089,0.087,1,0,1,0,0,0
236.409,44.382,0,4,p374_PAN,4.335,7.841,0.091,0.088,1,0,1,0,0,0
236.573,44.689,0,4,p375_PAN,5.314,7.422,0.083,0.109,1,0,1,0,0,0
236.898,44.941,0,15,p376_PAN,4.567,6.785,0.075,0.077,1,0,1,0,0,0
237.113,44.052,0,4,p377_PAN,2.471,6.259,0.08,0.088,1,0,1,0,0,0
237.069,44.535,0,4,p378_PAN,3.898,6.366,0.095,0.074,1,0,1,0,0,0
237.423,44.497,0,4,p379_PAN,2.984,5.472,0.151,0.16,1,0,1,0,0,0
238.22,42.26,0,3,p380_PAN,-2.233,4.752,0.062,0.085,1,0,1,0,0,0
238.23,43.177,0,3,p382_PAN,-0.811,4.678,0.071,0.075,1,0,1,0,0,0
237.783,44.342,0,11,p383_PAN,2.2,4.945,0.084,0.076,1,0,1,0,0,0
237.517,44.841,0,11,p384_PAN,3.447,5.774,0.146,0.1,1,0,1,0,0,0
238.054,44.435,0,11,p385_PAN,2.151,4.237,0.132,0.217,1,0,1,0,0,0
238.426,44.297,0,11,p387_PAN,1.204,3.917,0.145,0.109,1,0,1,0,0,0
239.622,42.469,0,6,p388_PAN,-2.566,3.955,0.069,0.109,1,0,1,0,0,0
236.142,45.022,0,15,p395_PAN,7.473,9.035,0.083,0.079,1,0,1,0,0,0
236.177,45.31,0,15,p396_PAN,7.32,9.006,0.105,0.088,1,0,1,0,0,0
236.201,46.422,0,9,p397_PAN,7.99,8.384,0.126,0.096,1,0,1,0,0,0
236.084,46.926,0,9,p398_PAN,10.792,8.768,0.099,0.083,1,0,1,0,0,0
236.387,47.434,0,8,p399_PAN,9.25,6.479,0.141,0.093,1,0,1,0,0,0
236.188,47.513,0,8,p400_PAN,9.896,6.621,0.152,0.13,1,0,1,0,0,0
235.694,47.766,0,8,p402_PAN,13.802,9.685,0.09,0.148,1,0,1,0,0,0
236.61,45.159,0,15,p404_PAN,5.437,7.897,0.067,0.105,1,0,1,0,0,0
236.356,45.629,0,15,p405_PAN,7.144,8.369,0.097,0.086,1,0,1,0,0,0
236.848,45.19,0,15,p406_PAN,5.005,7.19,0.071,0.084,1,0,1,0,0,0
236.069,45.955,0,15,p407_PAN,11.262,8.6,0.148,0.081,1,0,1,0,0,0
236.623,46.201,0,9,p408_PAN,6.43,7.268,0.093,0.104,1,0,1,0,0,0
236.761,45.851,0,7,p409_PAN,5.772,6.99,0.066,0.091,1,0,1,0,0,0
236.921,46.111,0,9,p410_PAN,5.493,7.038,0.089,0.118,1,0,1,0,0,0
236.843,45.538,0,7,p411_PAN,5.141,6.867,0.102,0.106,1,0,1,0,0,0
237.411,45.221,0,7,p412_PAN,4.026,5.965,0.101,0.1,1,0,1,0,0,0
237.307,45.835,0,7,p414_PAN,4.763,5.782,0.083,0.06,1,0,1,0,0,0
236.27,46.656,0,9,p415_PAN,7.791,7.58,0.154,0.108,1,0,1,0,0,0
236.702,46.575,0,9,p417_PAN,6.103,6.526,0.074,0.082,1,0,1,0,0,0
236.592,47.237,0,9,p418_PAN,7.215,6.464,0.079,0.101,1,0,1,0,0,0
236.633,47.409,0,10,p419_PAN,7.35,6.114,0.084,0.123,1,0,1,0,0,0
237.134,46.589,0,9,p420_PAN,4.922,5.424,0.096,0.099,1,0,1,0,0,0
237.571,46.532,0,9,p421_PAN,4.422,5.186,0.086,0.108,1,0,1,0,0,0
237.059,47.288,0,16,p423_PAN,6.054,5.032,0.074,0.113,1,0,1,0,0,0
237.125,47.823,0,8,p424_PAN,6.061,4.003,0.126,0.114,1,0,1,0,0,0
237.155,46.453,0,9,p425_PAN,5.253,5.807,0.118,0.076,1,0,1,0,0,0
237.485,47.803,0,8,p426_PAN,5.434,3.75,0.102,0.097,1,0,1,0,0,0
237.659,45.43,0,7,p427_PAN,3.558,5.209,0.076,0.058,1,0,1,0,0,0
238.123,45.676,0,7,p429_PAN,3.107,4.531,0.076,0.068,1,0,1,0,0,0
236.564,47.004,0,9,p430_PAN,7.044,6.362,0.161,0.147,1,0,1,0,0,0
238.012,46.572,0,16,p431_PAN,4.068,4.452,0.114,0.098,1,0,1,0,0,0
238.317,46.623,0,16,p432_PAN,3.909,3.375,0.101,0.08,1,0,1,0,0,0
238.924,47.74,0,13,p434_PAN,3.023,2.09,0.064,0.08,1,0,1,0,0,0
236.497,48.06,0,8,p435_PAN,7.225,5.007,0.12,0.115,1,0,1,0,0,0
236.866,48.045,0,8,p436_PAN,6.258,4.665,0.081,0.098,1,0,1,0,0,0
237.33,48.419,0,14,p438_PAN,5.509,3.157,0.128,0.064,1,0,1,0,0,0
237.091,48.708,0,14,p439_PAN,5.455,3.54,0.09,0.077,1,0,1,0,0,0
237.507,48.856,0,14,p440_PAN,4.485,2.522,0.063,0.111,1,0,1,0,0,0
237.86,48.916,0,14,p441_PAN,3.9,2.18,0.08,0.092,1,0,1,0,0,0
238.384,48.26,0,14,p442_PAN,3.346,2.595,0.082,0.111,1,0,1,0,0,0
238.714,48.51,0,14,p443_PAN,3.306,2.303,0.097,0.168,1,0,1,0,0,0
238.932,48.73,0,14,p444_PAN,3.018,1.658,0.084,0.107,1,0,1,0,0,0
239.328,45.59,0,6,p445_PAN,1.575,2.655,0.07,0.057,1,0,1,0,0,0
239.995,45.911,0,6,p448_PAN,2.053,1.519,0.103,0.057,1,0,1,0,0,0
240.369,46.26,0,16,p449_PAN,1.558,1.534,0.052,0.064,1,0,1,0,0,0
240.456,45.953,0,6,p450_PAN,1.309,1.76,0.048,0.06,1,0,1,0,0,0
240.959,46.793,0,14,p451_PAN,1.555,1.099,0.042,0.052,1,0,1,0,0,0
240.513,47.404,0,14,p452_PAN,1.759,2.059,0.056,0.182,1,0,1,0,0,0
241.255,47.759,0,14,p453_PAN,1.577,0.743,0.049,0.07,1,0,1,0,0,0
241.007,47.954,0,14,p454_PAN,1.7,0.962,0.051,0.07,1,0,1,0,0,0
238.493,41.712,0,3,p672_PAN,-4.303,4.969,0.074,0.087,1,0,1,0,0,0
238.387,41.586,0,3,p673_PAN,-2.606,5.613,0.121,0.103,1,0,1,0,0,0
238.51,41.616,0,3,p674_PAN,-5.448,4.652,0.073,0.074,1,0,1,0,0,0
240.254,37.089,0,1,p725_PAN,-9.853,9.812,0.061,0.061,1,0,1,0,0,0
236.109,43.392,0,4,p732_PAN,2.408,8.799,0.097,0.097,1,0,1,0,0,0
235.587,42.442,0,4,p733_PAN,4.075,12.181,0.073,0.091,1,0,1,0,0,0
235.707,42.077,0,4,p734_PAN,1.595,11.08,0.111,0.097,1,0,1,0,0,0
236.769,42.692,0,4,p735_PAN,-0.284,7.777,0.104,0.087,1,0,1,0,0,0
238.12,42.58,0,3,p736_PAN,-1.911,5.608,0.072,0.088,1,0,1,0,0,0
237.39,42.727,0,4,p737_PAN,-1.031,6.654,0.112,0.103,1,0,1,0,0,0
237.58,41.831,0,4,p784_PAN,-2.747,6.319,0.117,0.08,1,0,1,0,0,0
236.019,41.845,0,4,p786_PAN,0.336,11.071,0.094,0.169,1,0,1,0,0,0
236.427,40.479,0,4,p793_PAN,-7.029,9.558,0.154,0.124,1,0,1,0,0,0
237.036,39.846,0,1,p794_PAN,-10.812,6.498,0.157,0.666,1,0,1,0,0,0
241.254,47.759,0,14,p813_PAN,1.633,0.769,0.08,0.122,1,0,1,0,0,0
241.255,47.759,0,14,p814_PAN,1.549,0.679,0.083,0.119,1,0,1,0,0,0
235.443,47.937,0,8,p816_PAN,15.657,10.036,0.087,0.105,1,0,1,0,0,0
236.843,45.538,0,7,p823_PAN,6.009,6.921,0.378,0.442,1,0,1,0,0,0
235.795,47.213,0,8,pabh_PAN,14.784,11.462,0.043,0.05,1,0,1,0,0,0
237.429,47.172,0,16,pcol_PAN,5.322,4.465,0.127,0.094,1,0,1,0,0,0
236.672,44.919,0,15,pcs2_PAN,5.286,7.291,0.156,0.205,1,0,1,0,0,0
236.672,44.919,0,15,pcso_PAN,5.137,6.937,0.178,0.211,1,0,1,0,0,0
237.391,45.597,0,7,pdxa_PAN,4.424,5.262,0.096,0.091,1,0,1,0,0,0
237.718,47.899,0,8,pfld_PAN,4.888,3.508,0.088,0.094,1,0,1,0,0,0
251.881,34.302,0,14,pie1_PAN,-0.63,0.578,0.051,0.058,1,0,1,0,0,0
238.323,46.6,0,16,pkwd_PAN,3.486,2.573,0.106,0.167,1,0,1,0,0,0
238.313,43.991,0,11,pmar_PAN,1.599,2.813,0.122,0.119,1,0,1,0,0,0
236.585,48.101,0,8,pncl_PAN,6.526,5.232,0.303,0.38,1,0,1,0,0,0
245.707,50.871,0,14,prds_PAN,1.459,-1.005,0.061,0.084,1,0,1,0,0,0
237.391,47.391,0,10,prdy_PAN,4.679,4.12,0.093,0.073,1,0,1,0,0,0
237.68,47.451,0,10,psea_PAN,5.308,4.213,0.259,0.177,1,0,1,0,0,0
237.51,42.755,0,4,pspt_PAN,-0.71,6.377,0.096,0.081,1,0,1,0,0,0
236.506,48.117,0,8,ptaa_PAN,6.669,4.489,0.13,0.139,1,0,1,0,0,0
235.139,49.256,0,8,ptal_PAN,7.384,5.087,0.131,0.071,1,0,1,0,0,0
235.587,48.544,0,8,ptrf_PAN,8.762,5.957,0.122,0.11,1,0,1,0,0,0
235.745,41.783,0,4,ptsg_PAN,2.638,11.604,0.057,0.078,1,0,1,0,0,0
237.992,47.5,0,10,pupu_PAN,3.813,3.443,0.177,0.132,1,0,1,0,0,0
238.863,36.161,0,41,qcy2_PAN,-28.17,34.767,0.076,0.146,1,0,1,0,0,0
238.863,36.161,0,41,qcyn_PAN,-30.261,34.706,0.386,0.392,1,0,1,0,0,0
234.669,50.132,0,14,quad_PAN,4.382,3.87,0.059,0.086,1,0,1,0,0,0
239.056,39.975,0,1,quin_PAN,-8.272,7.104,0.076,0.077,1,0,1,0,0,0
238.852,44.26,0,6,redm_PAN,0.469,3.386,0.044,0.065,1,0,1,0,0,0
235.892,43.701,0,4,reed_PAN,5.016,9.94,0.15,0.128,1,0,1,0,0,0
265.106,74.691,0,47,reso_PAN,0.47,-2.352,0.155,0.148,1,0,1,0,0,0
237.625,47.388,0,10,rpt1_PAN,4.754,3.739,0.412,0.518,1,0,1,0,0,0
236.641,43.235,0,4,rsbg_PAN,0.896,7.645,0.145,0.125,1,0,1,0,0,0
236.27,46.684,0,9,rymd_PAN,8.14,7.663,0.13,0.099,1,0,1,0,0,0
238.442,37.667,0,1,s300_PAN,-11.16,9.591,0.062,0.092,1,0,1,0,0,0
237.967,47.54,0,8,samm_PAN,4.423,3.482,0.136,0.186,1,0,1,0,0,0
239.275,46.951,0,16,sc00_PAN,2.98,1.934,0.072,0.057,1,0,1,0,0,0
236.992,48.546,0,14,sc02_PAN,5.721,3.575,0.084,0.064,1,0,1,0,0,0
236.296,48.923,0,14,sc04_PAN,6.311,4.079,0.071,0.071,1,0,1,0,0,0
293.167,54.832,0,14,sch2_PAN,0.336,0.214,0.124,0.112,1,0,1,0,0,0
236.078,45.984,0,15,seas_PAN,9.663,8.653,0.119,0.1,1,0,1,0,0,0
237.691,47.654,0,8,seat_PAN,4.606,3.609,0.066,0.069,1,0,1,0,0,0
237.761,48.504,0,14,sedk_PAN,4.283,2.349,0.241,0.264,1,0,1,0,0,0
237.776,48.522,0,14,sedr_PAN,4.326,2.728,0.061,0.063,1,0,1,0,0,0
236.886,48.091,0,8,seqm_PAN,6.544,4.162,0.147,0.146,1,0,1,0,0,0
238.116,45.694,0,7,skco_PAN,3.917,5.932,0.277,0.356,1,0,1,0,0,0
238.116,45.694,0,7,skma_PAN,3.674,2.326,0.209,0.302,1,0,1,0,0,0
237.796,37.417,0,44,slac_PAN,-22.023,28.379,0.079,0.07,1,0,1,0,0,0
237.655,47.524,0,8,smai_PAN,4.66,3.745,0.091,0.072,1,0,1,0,0,0
238.612,47.391,0,13,snoq_PAN,2.861,2.693,0.139,0.094,1,0,1,0,0,0
242.576,47.518,0,14,spn1_PAN,1.265,0.335,0.174,0.241,1,0,1,0,0,0
236.898,48.082,0,8,sqim_PAN,5.801,4.477,0.202,0.22,1,0,1,0,0,0
237.685,47.682,0,8,ssho_PAN,4.916,3.478,0.07,0.06,1,0,1,0,0,0
237.179,44.831,0,15,stay_PAN,4.301,5.927,0.126,0.08,1,0,1,0,0,0
237.266,44.396,0,4,sthm_PAN,3.51,5.768,0.113,0.1,1,0,1,0,0,0
307.322,47.595,0,14,stjo_PAN,-0.657,0.784,0.09,0.091,1,0,1,0,0,0
236.671,42.987,0,4,suhs_PAN,-0.073,7.487,0.22,0.243,1,0,1,0,0,0
238.179,39.206,0,1,sutb_PAN,-10.112,7.129,0.068,0.099,1,0,1,0,0,0
237.528,47.229,0,16,taco_PAN,4.376,3.918,0.11,0.093,1,0,1,0,0,0
234.092,49.154,0,8,tfno_PAN,10.906,6.568,0.109,0.105,1,0,1,0,0,0
241.585,35.158,0,27,thcp_PAN,-11.128,12.997,0.051,0.083,1,0,1,0,0,0
291.175,76.537,0,47,thu3_PAN,-2.44,-2.154,0.095,0.082,1,0,1,0,0,0
237.712,47.106,0,16,thun_PAN,4.281,4.199,0.082,0.066,1,0,1,0,0,0
236.169,45.455,0,15,till_PAN,7.449,8.667,0.121,0.095,1,0,1,0,0,0
237.813,47.709,0,8,tri1_PAN,4.464,3.263,0.351,0.307,1,0,1,0,0,0
235.849,41.054,0,4,trnd_PAN,3.423,16.101,0.138,0.107,1,0,1,0,0,0
237.088,46.984,0,9,tumw_PAN,5.325,5.287,0.134,0.166,1,0,1,0,0,0
237.077,47.016,0,9,twhl_PAN,5.831,5.306,0.07,0.071,1,0,1,0,0,0
234.458,48.926,0,8,uclu_PAN,11.266,7.39,0.062,0.083,1,0,1,0,0,0
237.333,47.755,0,8,ufda_PAN,5.778,3.494,0.104,0.098,1,0,1,0,0,0
237.484,45.618,0,7,vcwa_PAN,4.395,5.257,0.095,0.079,1,0,1,0,0,0
237.009,45.523,0,7,waco_PAN,5.174,6.497,0.17,0.165,1,0,1,0,0,0
237.792,47.981,0,13,waev_PAN,4.997,3.773,0.284,0.247,1,0,1,0,0,0
237.13,45.171,0,7,wdbn_PAN,4.828,6.117,0.1,0.076,1,0,1,0,0,0
237.437,45.78,0,7,webg_PAN,4.086,5.739,0.177,0.124,1,0,1,0,0,0
237.304,48.313,0,13,whd1_PAN,5.036,4.031,0.433,0.403,1,0,1,0,0,0
224.778,60.751,0,14,whit_PAN,1.494,2.67,0.111,0.108,1,0,1,0,0,0
237.832,52.237,0,14,will_PAN,0.677,0.429,0.038,0.05,1,0,1,0,0,0
238.403,45.131,0,6,wmsg_PAN,2.315,3.299,0.096,0.118,1,0,1,0,0,0
233.395,50.212,0,8,wost_PAN,4.189,3.613,0.172,0.268,1,0,1,0,0,0
237.079,50.127,0,14,wslb_PAN,4.021,2.138,0.185,0.222,1,0,1,0,0,0
237.079,50.127,0,14,wslr_PAN,3.917,1.655,0.13,0.139,1,0,1,0,0,0
237.289,41.732,0,4,ybhb_PAN,-2.524,7.137,0.112,0.081,1,0,1,0,0,0
245.519,62.481,0,14,yell_PAN,0.361,-1.698,0.08,0.085,1,0,1,0,0,0
237.394,46.949,0,16,yelm_PAN,4.841,4.713,0.093,0.071,1,0,1,0,0,0
236.702,43.634,0,4,yonc_PAN,1.617,7.263,0.15,0.137,1,0,1,0,0,0
237.812,47.287,0,16,zse1_PAN,4.519,4.029,0.067,0.077,1,0,1,0,0,0
235.859,48.062,0,8,p403_PAN,10.316,7.654,0.115,0.124,1,0,1,0,0,0
221.101,59.34,0,30,ab42_PAN,-21.31,31.642,0.225,0.301,1,0,1,0,0,0
223.359,58.199,0,46,ab43_PAN,-6.099,9.946,0.082,0.111,1,0,1,0,0,0
227.133,56.585,0,14,ab53_PAN,-2.745,0,0.246,0.712,1,0,1,0,0,0
240.104,42.177,0,6,adel_PAN,-2.946,3.424,0.393,0.329,1,0,1,0,0,0
235.941,42.553,0,4,agns_PAN,1.583,9.915,0.334,0.338,1,0,1,0,0,0
281.929,45.956,0,14,algo_PAN,-0.017,-1.269,0.079,0.074,1,0,1,0,0,0
242.865,46.133,0,14,anat_PAN,2.5,0.187,0.182,0.106,1,0,1,0,0,0
241.833,40.146,0,12,ante_PAN,-3.834,1.456,0.177,0.248,1,0,1,0,0,0
239.817,45.708,0,6,arln_PAN,1.526,1.953,0.083,0.084,1,0,1,0,0,0
238.631,43.821,0,11,asbu_PAN,0.258,3.881,0.075,0.091,1,0,1,0,0,0
226.286,59.589,0,14,atli_PAN,2.578,3.752,0.104,0.189,1,0,1,0,0,0
239.715,47.404,0,13,axis_PAN,1.631,1.634,0.161,0.214,1,0,1,0,0,0
228.246,52.576,0,14,baib_PAN,-6.955,10.81,0.279,0.371,1,0,1,0,0,0
291.778,44.395,0,14,barh_PAN,0.068,-0.233,0.068,0.078,1,0,1,0,0,0
242.137,42.412,0,12,basq_PAN,-2.132,1.131,0.162,0.203,1,0,1,0,0,0
242.791,40.516,0,17,batt_PAN,-2.384,-0.1,0.177,0.202,1,0,1,0,0,0
237.231,48.899,0,14,bbay_PAN,4.885,2.765,0.272,0.286,1,0,1,0,0,0
241.705,41.439,0,12,bbut_PAN,-4.48,1.554,0.26,0.211,1,0,1,0,0,0
242.347,49.312,0,14,bccg_PAN,1.551,0.033,0.11,0.11,1,0,1,0,0,0
231.89,52.158,0,14,bcdi_PAN,-1.028,1.14,0.096,0.177,1,0,1,0,0,0
229.974,58.426,0,14,bcdl_PAN,0.378,0.296,0.087,0.136,1,0,1,0,0,0
239.251,56.246,0,14,bcfj_PAN,0.789,-1.218,0.096,0.076,1,0,1,0,0,0
237.415,58.84,0,14,bcfn_PAN,0.261,-1.192,0.11,0.131,1,0,1,0,0,0
243.971,50.509,0,14,bcin_PAN,2.099,-0.58,0.214,0.261,1,0,1,0,0,0
237.204,53.908,0,14,bcpg_PAN,-0.182,-0.306,0.077,0.08,1,0,1,0,0,0
229.565,54.277,0,14,bcpr_PAN,-0.517,-0.216,0.148,0.338,1,0,1,0,0,0
219.14,62.414,0,46,bcrk_PAN,2.189,1.481,0.158,0.174,1,0,1,0,0,0
237.14,49.192,0,14,bcsf_PAN,4.742,2.792,0.087,0.098,1,0,1,0,0,0
240.356,49.565,0,14,bcsl_PAN,1.837,0.877,0.061,0.107,1,0,1,0,0,0
228.193,53.254,0,14,bcss_PAN,-5.166,0.404,0.316,0.556,1,0,1,0,0,0
231.373,54.515,0,14,bcte_PAN,0.074,-0.017,0.382,0.487,1,0,1,0,0,0
237.936,52.187,0,14,bcwa_PAN,0.304,0.236,0.102,0.105,1,0,1,0,0,0
242.65,48.987,0,14,bdry_PAN,1.648,0.208,0.095,0.09,1,0,1,0,0,0
238.685,44.057,0,6,bend_PAN,0.768,3.124,0.078,0.158,1,0,1,0,0,0
240.171,40.729,0,12,bflo_PAN,-4.83,1.28,0.24,0.379,1,0,1,0,0,0
241.011,47.933,0,14,bigd_PAN,1.739,0.93,0.088,0.093,1,0,1,0,0,0
233.411,52.388,0,14,blcl_PAN,-0.168,2.041,0.124,0.149,1,0,1,0,0,0
242.025,46.317,0,14,bldg_PAN,0.852,0.913,0.201,0.365,1,0,1,0,0,0
240.907,40.77,0,12,blrk_PAN,-4.695,3.563,0.643,0.546,1,0,1,0,0,0
241.953,40.949,0,12,blum_PAN,-3.931,0.293,0.301,0.295,1,0,1,0,0,0
238.951,42.407,0,3,bly1_PAN,-2.448,4.327,0.094,0.089,1,0,1,0,0,0
237.072,48.016,0,8,blyn_PAN,5.465,3.857,0.665,0.763,1,0,1,0,0,0
229.363,53.493,0,14,bnab_PAN,-1.844,1.276,0.129,0.168,1,0,1,0,0,0
238.692,44.089,0,6,bndm_PAN,1.09,3.463,0.118,0.144,1,0,1,0,0,0
230.099,53.331,0,14,bnkb_PAN,-2.503,0.757,0.39,0.479,1,0,1,0,0,0
240.618,40.272,0,12,boil_PAN,-4.637,4.838,0.559,0.758,1,0,1,0,0,0
232.228,50.157,0,8,bpeb_PAN,5.475,4.556,0.282,0.368,1,0,1,0,0,0
239.673,46.883,0,16,bpkt_PAN,2.204,1.633,0.116,0.147,1,0,1,0,0,0
241.809,44.44,0,6,brnt_PAN,-0.239,0.597,0.131,0.23,1,0,1,0,0,0
238.291,45.402,0,7,brsp_PAN,2.925,3.857,0.567,0.535,1,0,1,0,0,0
242.734,40.361,0,17,buff_PAN,-3.045,0.679,0.188,0.236,1,0,1,0,0,0
240.161,40.519,0,12,burr_PAN,-6.8,4.368,0.323,0.214,1,0,1,0,0,0
231.536,53.063,0,14,butb_PAN,-0.82,0.479,0.23,0.259,1,0,1,0,0,0
237.521,48.215,0,13,cami_PAN,6.901,2.245,1.478,1.416,1,0,1,0,0,0
239.566,35.939,0,1,cand_PAN,-12.772,17.915,0.201,0.145,1,0,1,0,0,0
240.763,40.833,0,12,casi_PAN,-5.37,4.489,0.62,0.559,1,0,1,0,0,0
213.025,61.204,0,46,cbia_PAN,29.325,-26.355,3.967,4.016,1,0,1,0,0,0
242.021,46.321,0,14,ccpw_PAN,1.881,1.382,0.213,0.314,1,0,1,0,0,0
212.952,61.122,0,46,cgnn_PAN,-15.009,21.891,0.283,0.339,1,0,1,0,0,0
240.01,47.832,0,14,chel_PAN,2.446,1.191,0.067,0.081,1,0,1,0,0,0
238.005,49.144,0,14,chlw_PAN,2.146,2.165,0.473,0.343,1,0,1,0,0,0
238.851,43.751,0,11,cihl_PAN,-0.162,3.581,0.095,0.095,1,0,1,0,0,0
239.03,47.205,0,13,clem_PAN,3.452,2.619,0.3,0.308,1,0,1,0,0,0
113.561,22.121,0,47,coal_PAN,-1095.036,-0.501,1560.17,5.574,1,0,1,0,0,0
242.097,48.545,0,14,colv_PAN,1.615,0.306,0.061,0.086,1,0,1,0,0,0
239.819,45.238,0,6,cond_PAN,0.895,1.995,0.078,0.119,1,0,1,0,0,0
240.658,41.591,0,6,cott_PAN,-3.683,2.834,0.222,0.252,1,0,1,0,0,0
237.739,46.059,0,9,coug_PAN,4.742,6.883,0.187,0.375,1,0,1,0,0,0
238.767,43.722,0,11,cpco_PAN,-0.148,3.733,0.182,0.191,1,0,1,0,0,0
239.686,47.43,0,13,cpud_PAN,2.848,2.853,0.21,0.221,1,0,1,0,0,0
241.425,43.416,0,6,cran_PAN,-2.235,0.816,0.176,0.218,1,0,1,0,0,0
237.946,47.082,0,16,crbn_PAN,4.9,4.917,0.328,0.336,1,0,1,0,0,0
238.268,46.871,0,16,cshq_PAN,3.444,4.036,0.226,0.215,1,0,1,0,0,0
242.342,49.258,0,14,cstl_PAN,1.006,-0.674,0.411,0.483,1,0,1,0,0,0
238.313,47.975,0,13,culm_PAN,3.796,2.843,0.194,0.258,1,0,1,0,0,0
240.724,46.28,0,16,danp_PAN,1.756,1.558,0.181,0.259,1,0,1,0,0,0
236.658,43.211,0,4,dcso_PAN,0.433,7.613,0.12,0.12,1,0,1,0,0,0
242.579,47.666,0,14,dea1_PAN,1.279,0.337,0.104,0.125,1,0,1,0,0,0
239.527,40.204,0,2,diam_PAN,-6.519,6.301,0.425,0.378,1,0,1,0,0,0
242.836,48.137,0,14,dmnd_PAN,1.615,0.091,0.084,0.108,1,0,1,0,0,0
239.853,40.026,0,2,doyl_PAN,-6.508,4.262,0.468,0.436,1,0,1,0,0,0
240.375,49.323,0,14,drao_PAN,1.951,1.151,0.049,0.068,1,0,1,0,0,0
240.148,40.401,0,12,dryv_PAN,-4.758,4.937,0.134,0.148,1,0,1,0,0,0
245.961,44.383,0,21,dvcg_PAN,-0.536,0.066,0.166,0.147,1,0,1,0,0,0
241.852,47.656,0,14,dvpt_PAN,1.87,0.368,0.059,0.075,1,0,1,0,0,0
237.92,47.774,0,8,dwh1_PAN,4.19,5.152,0.309,0.665,1,0,1,0,0,0
242.685,40.901,0,17,edna_PAN,-3.691,1.508,0.244,0.223,1,0,1,0,0,0
242.072,45.565,0,14,elg2_PAN,0.87,0.495,0.141,0.12,1,0,1,0,0,0
242.072,45.565,0,14,elgn_PAN,1.668,1.263,0.215,0.166,1,0,1,0,0,0
242.712,45.431,0,14,entr_PAN,0.84,0.112,0.088,0.17,1,0,1,0,0,0
240.455,47.329,0,14,ephr_PAN,1.908,0.965,0.053,0.077,1,0,1,0,0,0
236.129,44.835,0,15,euch_PAN,7.203,8.55,0.345,0.298,1,0,1,0,0,0
212.501,64.978,0,14,fair_PAN,2.586,-4.037,0.127,0.142,1,0,1,0,0,0
241.266,40.513,0,12,farr_PAN,-5.254,4.105,0.302,0.567,1,0,1,0,0,0
242.346,47.636,0,14,farw_PAN,1.294,0.349,0.609,0.609,1,0,1,0,0,0
239.692,40.077,0,2,feri_PAN,-7.148,6.522,0.445,0.536,1,0,1,0,0,0
241.907,40.332,0,12,fitt_PAN,-4.32,1.909,0.23,0.237,1,0,1,0,0,0
240.18,40.158,0,12,flan_PAN,-5.755,4.722,0.285,0.257,1,0,1,0,0,0
239.72,40.418,0,12,flem_PAN,-5.527,5.091,0.259,0.155,1,0,1,0,0,0
239.208,41.109,0,3,fost_PAN,-6.129,4.643,0.423,0.46,1,0,1,0,0,0
240.528,40.575,0,12,foxr_PAN,-5.931,4.579,0.393,0.741,1,0,1,0,0,0
238.04,47.008,0,16,frfx_PAN,3.495,3.625,0.283,0.332,1,0,1,0,0,0
236.973,48.531,0,14,frid_PAN,5.723,3.458,0.187,0.243,1,0,1,0,0,0
242.778,44.292,0,12,fwbd_PAN,-0.458,0.337,0.093,0.124,1,0,1,0,0,0
241.021,40.626,0,12,garr_PAN,-3.541,3.639,0.46,0.471,1,0,1,0,0,0
236.198,46.953,0,9,ghcl_PAN,10.24,7.909,0.211,0.222,1,0,1,0,0,0
242.4,40.462,0,12,golm_PAN,-3.221,-0.079,0.32,0.294,1,0,1,0,0,0
239.198,45.829,0,6,goly_PAN,2.181,2.568,0.065,0.081,1,0,1,0,0,0
240.151,47.089,0,14,gorg_PAN,2.262,1.199,0.345,0.293,1,0,1,0,0,0
240.951,40.087,0,12,gran_PAN,-4.301,3.653,0.224,0.366,1,0,1,0,0,0
239.395,41.35,0,3,grav_PAN,-5.031,4.953,0.701,0.547,1,0,1,0,0,0
242.335,48.144,0,14,grck_PAN,1.547,0.29,0.097,0.109,1,0,1,0,0,0
230.042,53.847,0,14,grnb_PAN,-1.3,0.377,0.275,0.351,1,0,1,0,0,0
239.213,45.364,0,6,grsv_PAN,1.645,2.563,0.067,0.079,1,0,1,0,0,0
242.9,44.872,0,12,half_PAN,0.331,0.45,0.075,0.1,1,0,1,0,0,0
