name,lon1,lat1,lon2,lat2,dip,res,other3,other6,rake,rakeSig,rakeTog,other7,other8,other9,locking_depth,locking_depth_sig,locking_depth_flag,dip_sig,dip_flag,ss_rate,ss_rate_sig,ss_rate_flag,ds_rate,ds_rate_sig,ds_rate_flag,ts_rate,ts_rate_sig,ts_rate_flag,resolution_override,resolution_other,mesh_file_index,mesh_flag,patch_slip_file,patch_slip_flag,ss_rate_bound_flag,ss_rate_bound_min,ss_rate_bound_max,ds_rate_bound_flag,ds_rate_bound_min,ds_rate_bound_max,ts_rate_bound_flag,ts_rate_bound_min,ts_rate_bound_max,ss_reg_flag,ds_reg_flag,ts_reg_flag,x1,y1,z1,x2,y2,z2,length,azimuth,mid_lon_plate_carree,mid_lat_plate_carree,mid_lon,mid_lat,mid_x,mid_y,mid_z,centroid_x,centroid_y,centroid_z,centroid_lon,centroid_lat,west_labels,east_labels,model_strike_slip_rate,model_dip_slip_rate,model_tensile_slip_rate,model_strike_slip_rate_uncertainty,model_dip_slip_rate_uncertainty,model_tensile_slip_rate_uncertainty
connect                                                            ,239.5236,46.9247,239.7138,46.8989,30.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2194192.5449,-3756987.5348,4649184.3586,-2205590.1747,-3747878.3284,4651143.0292,14770.7779,101.1273,239.6187,46.9118,239.6187,46.9118,-2199892.8287,-3752435.4264,4650166.8115,-2199884.7185,-3752425.2787,7.5000,239.6187,46.9117,13,11,0.2675,0.7947,0.0000,0.5772,0.9263,0.0000
connect                                                            ,240.8387,46.7186,241.0800,46.0571,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2136797.1014,-3867609.7764,4584762.1777,-2127131.0283,-3812096.7394,4635470.1487,75837.8944,165.7459,240.9594,46.3879,240.9601,46.3879,-2132001.6101,-3839920.5113,4610198.5926,-2132001.6101,-3839920.5113,7.5000,240.9601,46.3879,13,12,-0.9172,0.0000,-2.8231,0.7157,0.0000,0.5350
connect                                                            ,237.0172,45.2871,237.1446,45.1248,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2438770.8782,-3757847.0519,4524967.8009,-2437353.2255,-3774012.8163,4512259.7419,20628.2855,150.9286,237.0809,45.2060,237.0810,45.2060,-2438065.2378,-3765934.8115,4518619.7398,-2438065.2378,-3765934.8115,7.5000,237.0810,45.2060,5,4,-0.3441,0.0000,1.8732,0.6971,0.0000,0.5547
connect                                                            ,236.0637,46.5350,236.5502,45.8621,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2445358.8756,-3634102.3106,4621457.7600,-2444163.8400,-3699767.6969,4569697.3175,83692.8046,153.1656,236.3070,46.1985,236.3084,46.1988,-2444813.8915,-3667013.1350,4595677.4435,-2444813.8915,-3667013.1350,7.5000,236.3084,46.1988,5,6,-1.3667,0.0000,-0.3065,0.4888,0.0000,0.4175
connect                                                            ,235.8340,47.0981,235.9452,46.7350,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2434282.7688,-3586514.5231,4664282.6285,-2443821.1719,-3615649.5885,4636719.4863,41244.7170,168.1080,235.8896,46.9166,235.8898,46.9166,-2439064.6541,-3601100.7026,4650525.6482,-2439064.6541,-3601100.7026,7.5000,235.8898,46.9166,5,6,-1.6142,0.0000,-1.1414,0.5651,0.0000,0.6438
connect                                                            ,236.7875,45.5101,236.8225,45.4527,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2444359.3646,-3738576.0873,4537896.8254,-2444151.3121,-3733276.8270,4542369.4211,6941.6233,156.7710,236.8050,45.4814,236.8050,45.4814,-2444255.6996,-3735927.0052,4540133.8029,-2444255.6996,-3735927.0052,7.5000,236.8050,45.4814,5,4,-0.1575,0.0000,1.8408,0.7574,0.0000,0.5989
connect                                                            ,235.9358,47.1238,236.3007,47.3061,60.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2426734.4982,-3589100.4297,4666226.4456,-2395577.9014,-3592112.6019,4679987.7174,34275.3381,53.6165,236.1182,47.2150,236.1179,47.2151,-2411164.7767,-3590619.4198,4673124.0154,-2411164.3600,-3590615.1098,7.5000,236.1180,47.2151,5,6,-1.9445,-1.0243,0.0000,0.8420,0.7124,0.0000
connect                                                            ,236.5840,47.4066,236.7008,47.4172,60.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2373262.9818,-3597056.1096,4687553.9063,-2365449.1423,-3601161.7371,4688351.0918,8893.2693,82.3420,236.6424,47.4119,236.6424,47.4119,-2369356.6325,-3599109.7924,4687953.6380,-2369354.6184,-3599105.9592,7.5000,236.6424,47.4119,5,7,-2.7029,-5.5632,0.0000,2.1228,2.7854,0.0000
connect                                                            ,237.4717,46.8141,238.7202,45.9616,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2343191.2254,-3674067.5540,4642739.9185,-2298197.0371,-3782873.8466,4577390.8836,134914.0733,134.1646,238.0960,46.3879,238.1008,46.3896,-2320823.9895,-3728677.0730,4610324.7994,-2320823.9895,-3728677.0730,7.5000,238.1008,46.3896,6,13,-0.7286,0.0000,-1.6182,0.7129,0.0000,0.6934
connect                                                            ,239.6687,47.4756,240.2600,46.8229,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2173406.5656,-3714679.5643,4692740.2546,-2161335.3571,-3783085.0322,4643409.1543,85302.4507,148.0654,239.9643,47.1492,239.9662,47.1496,-2167419.4054,-3748965.2397,4668179.9681,-2167419.4054,-3748965.2397,7.5000,239.9662,47.1496,11,12,-0.2432,0.0000,-3.1250,0.4650,0.0000,0.5548
connect                                                            ,238.2114,47.3802,238.5600,47.2313,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2255292.3770,-3688968.3817,4674347.0169,-2271288.0673,-3664840.6089,4685567.7659,31128.2476,121.9994,238.3857,47.3058,238.3859,47.3059,-2263296.9585,-3676915.3301,4679971.3668,-2263296.9585,-3676915.3301,7.5000,238.3859,47.3059,13,11,-0.1305,0.0000,-1.7045,0.5272,0.0000,0.6574
connect                                                            ,235.8953,40.0763,236.2830,39.9910,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2707950.7366,-4057792.0936,4092148.2860,-2731927.1595,-4034326.6585,4099406.5265,34419.6709,105.8475,236.0891,40.0337,236.0893,40.0338,-2719948.8299,-4046074.0031,4095792.3514,-2719948.8299,-4046074.0031,7.5000,236.0893,40.0338,40,5,-22.1788,0.0000,-12.6898,1.3683,0.0000,1.2515
connect                                                            ,236.2830,39.9910,236.3647,39.9885,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2702260.7410,-4061797.9824,4091935.4222,-2707950.7366,-4057792.0936,4092148.2860,6983.2402,92.2519,236.3238,39.9898,236.3239,39.9898,-2705106.1421,-4059795.6428,4092042.4680,-2705106.1421,-4059795.6428,7.5000,236.3239,39.9898,42,5,-7.0840,0.0000,-3.0786,1.3772,0.0000,1.4170
connect                                                            ,236.5488,39.9702,236.6927,39.9882,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2689915.9285,-4071550.0210,4090377.0224,-2678975.8607,-4077218.8253,4091909.8781,12453.3259,80.7185,236.6207,39.9792,236.6207,39.9792,-2684447.1642,-4074386.3558,4091145.4029,-2684447.1642,-4074386.3558,7.5000,236.6207,39.9792,5,1,-2.5065,0.0000,-1.0167,0.5284,0.0000,0.3188
connect                                                            ,237.9091,47.7179,238.1212,47.5583,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2275881.1183,-3629345.7494,4710898.6434,-2269351.7678,-3648874.8205,4698947.3885,23851.8764,137.9914,238.0152,47.6381,238.0153,47.6381,-2272620.4154,-3639116.5759,4704931.2913,-2272620.4154,-3639116.5759,7.5000,238.0153,47.6381,5,11,-0.3423,0.0000,-3.9537,0.4970,0.0000,0.5996
connect                                                            ,236.4026,48.5667,236.9720,48.2625,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2310422.7999,-3553935.6278,4751403.9505,-2331634.5804,-3509737.6880,4773842.5829,54044.7766,128.5347,236.6873,48.4146,236.6881,48.4150,-2321049.5073,-3531867.9960,4762666.1761,-2321049.5073,-3531867.9960,7.5000,236.6881,48.4150,5,11,0.3263,0.0000,-6.1458,0.4964,0.0000,1.2170
connecta                                                           ,237.7816,43.1342,237.8062,43.0004,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2481084.5541,-3940841.0646,4342619.3248,-2477362.8552,-3931185.1134,4353482.3245,14998.8258,172.3144,237.7939,43.0673,237.7939,43.0673,-2479225.4125,-3936015.7931,4348053.8741,-2479225.4125,-3936015.7931,7.5000,237.7939,43.0673,5,2,1.2923,0.0000,1.1752,0.4351,0.0000,0.5550
connecta                                                           ,238.1940,45.8922,238.2481,45.6906,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2340655.6349,-3782177.0591,4556404.2132,-2335761.6867,-3766317.2302,4572026.1729,22798.7022,169.3483,238.2210,45.7914,238.2211,45.7914,-2338212.3786,-3774253.1223,4564222.5737,-2338212.3786,-3774253.1223,7.5000,238.2211,45.7914,4,3,-0.9786,0.0000,-3.3245,1.1567,0.0000,0.6128
connecta                                                           ,238.3260,48.2499,238.6218,48.1584,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2226348.3624,-3608426.7438,4750471.6466,-2211636.9103,-3626344.7919,4743694.4557,24226.8606,114.7216,238.4739,48.2041,238.4740,48.2042,-2218996.6324,-3617392.2262,4747091.6243,-2218996.6324,-3617392.2262,7.5000,238.4740,48.2042,11,10,-1.1976,0.0000,2.4280,0.5442,0.0000,0.6881
connecta                                                           ,236.5502,45.8621,237.3807,45.8440,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2444163.8400,-3699767.6969,4569697.3175,-2391059.0291,-3736021.5572,4568296.3023,64534.4380,91.4884,236.9654,45.8530,236.9655,45.8538,-2417642.1735,-3717941.8673,4569055.2693,-2417642.1735,-3717941.8673,7.5000,236.9655,45.8538,4,6,0.7752,0.0000,-1.2589,0.9097,0.0000,0.8009
connecta                                                           ,237.3294,44.9999,237.3687,44.8272,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2430471.9643,-3790125.6608,4502455.4376,-2435178.6765,-3803203.7398,4488863.7303,19441.4483,170.8010,237.3490,44.9136,237.3491,44.9136,-2432828.1336,-3796669.0761,4495664.8741,-2432828.1336,-3796669.0761,7.5000,237.3491,44.9136,5,8,-0.1197,0.0000,3.7058,1.0011,0.0000,1.7717
connecta                                                           ,236.6927,39.9882,236.7795,39.9961,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2678975.8607,-4077218.8253,4091909.8781,-2672486.8957,-4080800.6203,4092582.5039,7464.7520,83.2238,236.7361,39.9921,236.7361,39.9922,-2675731.8331,-4079010.4178,4092246.8926,-2675731.8331,-4079010.4178,7.5000,236.7361,39.9922,5,1,-2.5520,0.0000,-1.0842,0.5248,0.0000,0.3178
connecta                                                           ,236.6135,47.3703,236.6647,47.3418,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2371106.1032,-3604822.1696,4682677.0586,-2373044.4123,-3600756.5713,4684822.7067,5000.2187,129.3037,236.6391,47.3560,236.6391,47.3561,-2372075.4399,-3602789.6442,4683750.2440,-2372075.4399,-3602789.6442,7.5000,236.6391,47.3561,6,13,-0.6993,0.0000,-0.5831,0.7155,0.0000,0.8899
connectaa                                                          ,236.8416,47.4756,236.9150,47.5027,60.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2353977.4654,-3602961.3455,4692740.2546,-2348147.9838,-3604113.8876,4694775.3506,6298.7304,61.3954,236.8783,47.4891,236.8783,47.4892,-2351063.0072,-3603538.0537,4693758.3761,-2351062.1674,-3603533.8058,7.5000,236.8783,47.4891,5,7,-3.4963,-2.1463,0.0000,2.1195,2.2735,0.0000
connectaa                                                          ,238.8022,47.1219,239.1167,46.9927,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2229315.8237,-3727380.3635,4656300.8972,-2244297.4040,-3706096.6250,4666082.7714,27878.8527,120.8962,238.9595,47.0573,238.9596,47.0574,-2236811.9546,-3716747.2813,4661202.9980,-2236811.9546,-3716747.2813,7.5000,238.9596,47.0574,13,11,-0.1006,0.0000,-1.2218,0.5290,0.0000,0.6513
connectaa                                                          ,237.3294,44.9999,237.6066,44.8584,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2430471.9643,-3790125.6608,4502455.4376,-2418056.4183,-3811217.5525,4491322.2315,26947.1665,125.6025,237.4680,44.9291,237.4682,44.9292,-2424269.6024,-3800680.0059,4496898.9147,-2424269.6024,-3800680.0059,7.5000,237.4682,44.9292,8,4,1.6782,0.0000,-0.8253,1.3297,0.0000,1.9781
connectab                                                          ,238.5600,47.2313,238.8022,47.1219,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2244297.4040,-3706096.6250,4666082.7714,-2255292.3770,-3688968.3817,4674347.0169,22023.0262,123.4334,238.6811,47.1766,238.6812,47.1767,-2249798.2431,-3697537.9571,4670221.8772,-2249798.2431,-3697537.9571,7.5000,238.6812,47.1767,13,11,-0.1644,0.0000,-1.4507,0.5269,0.0000,0.6274
connectab                                                          ,237.6066,44.8584,237.9776,44.6570,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2418056.4183,-3811217.5525,4491322.2315,-2401684.0980,-3840156.4223,4475428.8741,36929.7447,127.1731,237.7921,44.7577,237.7924,44.7579,-2409880.3632,-3825702.8672,4483394.4360,-2409880.3632,-3825702.8672,7.5000,237.7924,44.7579,8,4,1.6614,0.0000,-0.3858,1.2986,0.0000,1.9554
connectab                                                          ,237.2041,48.3610,237.2783,48.3562,120.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2291579.4380,-3556394.1152,4758684.2760,-2287187.3579,-3559694.1909,4758329.8245,5524.5624,95.5165,237.2412,48.3586,237.2412,48.3586,-2289383.6113,-3558044.4840,4758507.4962,-2289386.2124,-3558047.9458,7.5000,237.2412,48.3586,11,10,-1.8346,-2.2870,0.0000,0.6682,1.7217,0.0000
connectaba                                                         ,236.9150,47.5027,236.9650,47.5187,60.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2348147.9838,-3604113.8876,4694775.3506,-2344287.1071,-3605062.4354,4695976.3903,4165.3721,64.7000,236.9400,47.5107,236.9400,47.5107,-2346217.6689,-3604588.3527,4695376.1212,-2346216.6358,-3604584.1476,7.5000,236.9400,47.5107,5,7,-3.4348,-2.2502,0.0000,2.1453,2.0806,0.0000
connectb                                                           ,237.7570,43.2681,237.7816,43.1342,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2477362.8552,-3931185.1134,4353482.3245,-2473615.7400,-3921505.2110,4364329.6750,15009.5998,172.3367,237.7693,43.2011,237.7693,43.2012,-2475491.0052,-3926347.8632,4358909.0610,-2475491.0052,-3926347.8632,7.5000,237.7693,43.2012,5,8,-0.1386,0.0000,1.1129,0.9645,0.0000,0.8205
connectb                                                           ,238.1940,45.8922,238.7202,45.9616,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2335761.6867,-3766317.2302,4572026.1729,-2298197.0371,-3782873.8466,4577390.8836,41537.2891,79.1087,238.4571,45.9269,238.4569,45.9272,-2316991.5249,-3774615.4323,4574732.7871,-2316991.5249,-3774615.4323,7.5000,238.4569,45.9272,6,3,-2.5227,0.0000,1.2701,0.5916,0.0000,0.6838
connectb                                                           ,238.6218,48.1584,239.2932,47.9377,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2211636.9103,-3626344.7919,4743694.4557,-2178306.6335,-3667694.8532,4727297.9741,55748.2902,115.8660,238.9575,48.0481,238.9582,48.0485,-2194992.7093,-3647054.2996,4735541.5111,-2194992.7093,-3647054.2996,7.5000,238.9582,48.0485,11,12,1.3458,0.0000,-2.6384,0.4751,0.0000,0.4037
connectb                                                           ,237.3807,45.8440,238.1940,45.8922,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2391059.0291,-3736021.5572,4568296.3023,-2335761.6867,-3766317.2302,4572026.1729,63376.9918,84.8591,237.7874,45.8681,237.7872,45.8688,-2363439.2882,-3751215.3948,4570217.6375,-2363439.2882,-3751215.3948,7.5000,237.7872,45.8688,6,4,0.8721,0.0000,-0.3486,0.9193,0.0000,0.9602
connectb                                                           ,237.3687,44.8272,237.7570,43.2681,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2435178.6765,-3803203.7398,4488863.7303,-2473615.7400,-3921505.2110,4364329.6750,176008.7308,169.6810,237.5628,44.0476,237.5654,44.0479,-2454630.0395,-3862719.5496,4427023.8888,-2454630.0395,-3862719.5496,7.5000,237.5654,44.0479,5,8,-0.1953,0.0000,2.3894,0.9801,0.0000,0.7990
connectb                                                           ,236.7795,39.9961,237.6011,40.0892,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2672486.8957,-4080800.6203,4092582.5039,-2610130.3772,-4113081.8967,4100503.4065,70873.5940,81.3490,237.1903,40.0426,237.1900,40.0434,-2641349.1008,-4097004.1962,4096606.2790,-2641349.1008,-4097004.1962,7.5000,237.1900,40.0434,5,1,-2.5042,0.0000,-1.8674,0.5280,0.0000,0.2886
connectb                                                           ,236.5623,47.3988,236.6135,47.3703,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2373044.4123,-3600756.5713,4684822.7067,-2374976.7619,-3596689.4985,4686967.1957,4998.6173,129.3190,236.5879,47.3846,236.5879,47.3846,-2374010.7693,-3598723.3082,4685895.3125,-2374010.7693,-3598723.3082,7.5000,236.5879,47.3846,6,7,-0.8524,0.0000,-2.1195,1.6912,0.0000,2.0710
connectb                                                           ,237.2783,48.3562,237.5003,48.3587,120.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2287187.3579,-3559694.1909,4758329.8245,-2273266.1666,-3568354.3452,4758514.4388,16454.4048,88.9490,237.3893,48.3575,237.3893,48.3575,-2280228.6445,-3564027.2112,4758426.0873,-2280230.9318,-3564030.8879,7.5000,237.3893,48.3575,10,11,-1.9579,-2.0307,0.0000,0.7369,1.5167,0.0000
connectba                                                          ,237.0002,47.5283,237.0791,47.5454,60.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2341643.3109,-3605842.0480,4696696.8383,-2335913.6940,-3607886.4149,4697979.8097,6237.2642,72.2240,237.0396,47.5369,237.0396,47.5369,-2338778.7787,-3606864.6602,4697338.8859,-2338777.3236,-3606860.5819,7.5000,237.0397,47.5368,5,7,-3.2732,-2.6760,0.0000,2.1915,1.7222,0.0000
connectba                                                          ,237.9776,44.6570,238.2095,44.5336,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2401684.0980,-3840156.4223,4475428.8741,-2391194.1229,-3858029.4946,4465663.5058,22957.9961,126.5949,238.0935,44.5953,238.0937,44.5954,-2396442.9943,-3849099.1338,4470553.4663,-2396442.9943,-3849099.1338,7.5000,238.0937,44.5954,8,4,1.6612,0.0000,0.0859,1.3163,0.0000,2.0159
connectbb                                                          ,237.0791,47.5454,237.1630,47.5545,60.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2335913.6940,-3607886.4149,4697979.8097,-2330223.4173,-3610676.1184,4698662.3900,6395.8578,80.8673,237.1211,47.5499,237.1210,47.5500,-2333068.8461,-3609281.7174,4698321.6903,-2333066.9399,-3609277.8294,7.5000,237.1211,47.5499,5,7,-3.0498,-3.2745,0.0000,2.2175,1.4469,0.0000
connectbb                                                          ,238.2095,44.5336,238.4783,44.2938,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2391194.1229,-3858029.4946,4465663.5058,-2382818.9345,-3885103.4819,4446627.5223,34181.7025,141.1260,238.3439,44.4137,238.3442,44.4138,-2387015.1072,-3871580.2592,4456161.6483,-2387015.1072,-3871580.2592,7.5000,238.3442,44.4138,8,4,1.6719,0.0000,0.0945,1.0409,0.0000,2.3172
connector                                                          ,236.3647,39.9885,236.5488,39.9702,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2702260.7410,-4061797.9824,4091935.4222,-2689915.9285,-4071550.0210,4090377.0224,15856.4701,97.3033,236.4567,39.9793,236.4568,39.9794,-2696090.4096,-4066677.1239,4091159.3876,-2696090.4096,-4066677.1239,7.5000,236.4568,39.9794,42,5,-7.3433,0.0000,-3.2257,1.4137,0.0000,1.3529
connectsoutha                                                      ,243.6710,34.0080,243.8170,33.7940,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2341081.2053,-4730788.1028,3561366.8974,-2334871.7025,-4748641.9913,3541627.4271,27309.2990,150.3240,243.7440,33.9010,243.7441,33.9010,-2337981.8449,-4739725.8877,3551505.4362,-2337981.8449,-4739725.8877,7.5000,243.7441,33.9010,21,12,-21.3317,0.0000,-2.2199,1.4869,0.0000,1.2312
connectsouthb                                                      ,243.8170,33.7940,243.8760,33.6990,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2334871.7025,-4748641.9913,3541627.4271,-2332563.0121,-4756309.6123,3532848.7271,11870.9205,152.5627,243.8465,33.7465,243.8465,33.7465,-2333718.3740,-4752477.8564,3537239.6353,-2333718.3740,-4752477.8564,7.5000,243.8465,33.7465,21,12,-21.4567,0.0000,-3.7379,1.5227,0.0000,1.7629
deathvalley4                                                       ,241.6200,37.9510,242.0600,37.4830,90.0000,100,0,0,0,0,0,0,0,0,10.0000,5,4,5,0,0.0000,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2386550.9417,-4417518.5735,3915897.8175,-2367464.8995,-4463824.5673,3874755.6882,64831.6032,143.1109,241.8400,37.7170,241.8407,37.7172,-2377038.7585,-4440728.6374,3895377.6930,-2377038.7585,-4440728.6374,5.0000,241.8407,37.7172,35,17,-6.6731,0.0000,-3.3501,0.6795,0.0000,1.4752
